,agent,model,test_nlp_mf,test_nlp_mb,test_nlp_habit,test_nlp_wsls,test_nlp_kdh,test_nlp_logistic_regression,test_nlp_rnn_100,test_nlp_rnn_200,test_nlp_rnn_400,test_nlp_rnn_600,test_nlp_rnn_1000,best_test_nlp_rnn,best_epoch
200,200,habit,0.694556237757206,0.6931471824645996,0.6877273526191712,0.6961090860366822,0.6971531618237495,0.6882105099260807,0.692376172542572,0.6852558851242065,0.6840174198150635,0.712047529220581,0.798983383178711,0.6840174198150635,400
201,201,habit,0.6931137442588806,0.6943469716310501,0.5195656908899545,0.5416451313942672,0.6960291391611099,0.5400869741737843,0.5802184700965881,0.5462458014488221,0.5217367887496949,0.5325318038463592,0.5630983591079712,0.5217367887496949,400
202,202,habit,0.6915305634438991,0.6984366383254528,0.5940234153717756,0.627199971973896,0.697124521613121,0.6223658204078675,0.6404252409934997,0.6118388772010803,0.6034970998764038,0.6067043781280518,0.6593332648277282,0.6034970998764038,400
203,203,habit,0.6931471824645996,0.6931505275964737,0.6932035472989082,0.6956193782687187,0.6939997639656067,0.6939285558462143,0.6956311821937561,0.6929760694503784,0.7010316729545594,0.725053870677948,0.7775025606155396,0.6929760694503784,200
204,204,habit,0.6366327262744307,0.6841487849652766,0.12260267275199288,0.13440597301721566,0.7475912509262562,0.13249650625512,0.46165608167648314,0.23083969056606288,0.14420070350170128,0.13434060364961622,0.12809855341911314,0.12809855341911314,1000
205,205,habit,0.6914741865992546,0.6909734617173672,0.5346691201478243,0.5377610779106616,0.6954345825314522,0.535475963011384,0.6356492161750793,0.5591461420059204,0.5396010518074036,0.539392226934433,0.5810983896255493,0.539392226934433,600
206,206,habit,0.6962505159974098,0.6932217111587524,0.6939188965559006,0.6966718637347221,0.6953443329930306,0.6954751999974251,0.6972677707672119,0.6976104974746704,0.7147309303283691,0.7262044072151184,0.7718482851982117,0.6972677707672119,100
207,207,habit,0.6980504275858402,0.6816891041100025,0.4844857350289821,0.568914267361164,0.7105514560341836,0.5661324715018272,0.5910724937915802,0.5261739075183869,0.4985304355621338,0.4946059942245483,0.5353859722614288,0.4946059942245483,600
208,208,habit,0.6953497169017793,0.693074091553688,0.6560415929853917,0.6832731775045395,0.6926810427308083,0.6822704336643219,0.6733873128890991,0.6624881982803345,0.6639445066452027,0.6745952606201172,0.7093754768371582,0.6624881982803345,200
209,209,habit,0.6845182968378067,0.6858537891805172,0.1280920716729015,0.1364564426261931,0.7566084594726562,0.13076461499277497,0.4332600235939026,0.265280532836914,0.16671814322471615,0.14515514373779292,0.1316765330731868,0.1316765330731868,1000
210,210,habit,0.6932327573299408,0.6925170258283615,0.6911101614236832,0.691853669345379,0.6931948279738427,0.6908374360799789,0.6900287985801696,0.6913904905319214,0.6953960657119751,0.7172595500946045,0.8404552698135376,0.6900287985801696,100
211,211,habit,0.6889491381347179,0.6829740468859672,0.18220672600530086,0.21974655483663078,0.790735016822815,0.2185366491824388,0.6349509239196778,0.25536758601665493,0.20816056132316585,0.1935924649238586,0.19203028976917264,0.19203028976917264,1000
212,212,habit,0.6933326574563979,0.6938733621835709,0.6931893255114556,0.6949378442168236,0.6933459957838058,0.6924720246195794,0.6937769532203675,0.695703661441803,0.7073481678962708,0.7431130647659302,0.7450289726257324,0.6937769532203675,100
213,213,habit,0.7530206481665372,0.7248409965038299,0.1735296906270086,0.1744540812782943,0.6809403739869595,0.17095551313832397,0.4721738874912262,0.2833880305290222,0.1992583185434341,0.1905598238110542,0.17963264435529708,0.17963264435529708,1000
214,214,habit,0.7054007108807564,0.6952661145329475,0.47536778722703454,0.6131239938139915,0.7966642010509968,0.6110941655337812,0.6479604005813598,0.5365358054637909,0.5057383954524994,0.4997333824634552,0.5197345316410065,0.4997333824634552,600
215,215,habit,0.6324671138934791,0.6728754220306874,0.5773866180852055,0.66363455209136,0.7618007371425629,0.6635801306068897,0.7337790250778198,0.6518980324268341,0.5630976378917694,0.5892558336257935,0.5872083246707916,0.5630976378917694,400
216,216,habit,0.6795284359455109,0.6863438920378685,0.1808078772742301,0.22706325707584613,0.8228829296827318,0.22463593580573793,0.5159541606903076,0.23868664801120754,0.2018597602844238,0.19423056840896605,0.19764224886894224,0.19423056840896605,600
217,217,habit,0.6475879669040442,0.6763619001805783,0.30778280544281006,0.3165048813745379,0.7414375913739204,0.3127402963042259,0.5512466371059418,0.38740416169166564,0.3270409882068634,0.3191899299621582,0.318551367521286,0.318551367521286,1000
218,218,habit,0.6931471824645996,0.6964430836439133,0.6631360045373439,0.6868224547505378,0.6981645227074623,0.6843869739770889,0.6779873609542847,0.664879047870636,0.6610918521881104,0.6692123055458069,0.7662733316421508,0.6610918521881104,400
219,219,habit,0.6941876601278782,0.694181395471096,0.48215520241856574,0.4929689631611109,0.6956345562338828,0.49319588939845566,0.5947155237197876,0.5161333739757538,0.4882481575012207,0.48433936238288877,0.48992490768432617,0.48433936238288877,600
220,220,habit,0.6930927501767874,0.7044818612039089,0.09520219388045366,0.09630708910152311,0.761631254851818,0.09258575830794866,0.5035206139087677,0.24255366921424862,0.12667813599109645,0.10736442506313319,0.10916520655155175,0.10736442506313319,600
221,221,habit,0.6946533501148224,0.6946382073760032,0.675982872068882,0.6489657346904278,0.6956645869016647,0.6477456192970277,0.6744171261787415,0.661268150806427,0.6594571590423584,0.6659780859947204,0.7050447106361389,0.6594571590423584,400
222,222,habit,0.674663788408041,0.6931714600920678,0.3524874585270881,0.3990017999112606,0.7114963788986206,0.3964697533026337,0.584082818031311,0.43884466886520385,0.36852803230285647,0.3588807761669158,0.36315095424652094,0.3588807761669158,600
223,223,habit,0.6711096975952386,0.7107437518239021,0.20139824627339836,0.2458184288665652,0.7203192564845085,0.24389462885633106,0.5239120364189148,0.33060637116432184,0.23818782567977906,0.21000637710094452,0.21111702919006342,0.21000637710094452,600
224,224,habit,0.6933206137418747,0.6931471824645996,0.6934599746465683,0.6967818478345871,0.6952246088981628,0.6952856076955796,0.6985377430915832,0.7013491272926331,0.7189196348190308,0.7340713977813721,0.818047034740448,0.6985377430915832,100
225,225,habit,0.6969675544798374,0.6930289508402347,0.6041188600361347,0.6200969456136226,0.6986644807457923,0.6203042701482773,0.6434820175170899,0.6039682865142822,0.6020647525787354,0.6078569293022156,0.6815049171447753,0.6020647525787354,400
226,226,habit,0.691725689470768,0.692840075135231,0.648887088894844,0.6519750539064407,0.697073306620121,0.6492655582726001,0.6709704875946045,0.6500932693481445,0.6463624596595764,0.658355975151062,0.6858109831809998,0.6463624596595764,400
227,227,habit,0.6931471824645996,0.6931471824645996,0.6875346845686436,0.6958812305927277,0.694728231549263,0.6958335868120193,0.6903661727905274,0.6846345067024231,0.6954486012458801,0.698182201385498,0.8102850794792176,0.6846345067024231,200
228,228,habit,0.6393844780027866,0.6752041178941727,0.48205769394338127,0.6099621442854405,0.5289992136359214,0.6076464955508709,0.5483904004096984,0.5024926602840424,0.4861703097820282,0.49183379411697387,0.5255774676799774,0.4861703097820282,400
229,229,habit,0.6952519415616989,0.695683101773262,0.27870267581939695,0.2815469090342521,0.6949304606318474,0.28077100579813125,0.5406881034374237,0.40162680149078367,0.3117464810609817,0.2931121259927749,0.28676219582557677,0.28676219582557677,1000
230,230,habit,0.6931471824645996,0.6949970307350158,0.69320765042305,0.6963161740899085,0.6964441973567009,0.6951180040240288,0.697843050956726,0.6969119191169739,0.7072919011116028,0.7315182685852051,0.8505392789840698,0.6969119191169739,200
231,231,habit,0.6915211233496665,0.6961100924015045,0.30114268638193603,0.30907275218516583,0.7157425805330278,0.30932242809608573,0.4922224938869476,0.3735028147697449,0.31574375927448267,0.31153835654258727,0.30948435962200166,0.30948435962200166,1000
232,232,habit,0.7010547766983508,0.6974075078070163,0.6491742220669985,0.6424790689349175,0.697312192440033,0.6404755743443966,0.6212385058403015,0.5984641790390015,0.5843194007873536,0.5828202605247498,0.6141961216926575,0.5828202605247498,600
233,233,habit,0.5718236688673496,0.621865700572729,0.13183582398295401,0.1347627056613564,0.7594035453200341,0.1328637689873576,0.5220352113246918,0.29455989301204677,0.18210987150669095,0.15275897979736325,0.1424865365028381,0.1424865365028381,1000
234,234,habit,0.6855162834525108,0.698209213078022,0.13467559041455385,0.16146250292286274,0.6948576177358626,0.15641299049183724,0.48314056396484373,0.2761870712041855,0.15244993418455122,0.14442920088768002,0.13894206136465065,0.13894206136465065,1000
235,235,habit,0.682752014786005,0.6870389208793639,0.42850482033193105,0.44072973117232317,0.6954337499737739,0.4374539162069559,0.6033686637878418,0.48980931639671327,0.4444703996181488,0.4333607733249664,0.44829230904579165,0.4333607733249664,600
236,236,habit,0.693818927526474,0.694858388364315,0.6930198531746864,0.6928615710139274,0.6930603340864182,0.6905307260155678,0.6954332113265991,0.6970121145248414,0.7122525811195374,0.7347200036048889,0.762049424648285,0.6954332113265991,100
237,237,habit,0.6931471824645996,0.6931471824645996,0.6941659595966339,0.6955169328451156,0.6935328173041343,0.6935290579795838,0.6966195821762085,0.6946345925331116,0.6974377155303955,0.8265029668807984,0.7584840893745423,0.6946345925331116,200
238,238,habit,0.6956749381422996,0.6953522227406502,0.6180510905086993,0.5918486008346081,0.6962299505472183,0.5907963011264801,0.633450186252594,0.6157180070877075,0.6006422281265259,0.5993542313575745,0.6186010956764221,0.5993542313575745,600
239,239,habit,0.6733982763141394,0.6870437846481801,0.162197796953842,0.1944987797364592,0.692557298898697,0.19224021095409988,0.5224776208400727,0.2174052804708481,0.1840711504220962,0.16836027354001998,0.16213517934083935,0.16213517934083935,1000
240,240,habit,0.5567124193720521,0.6653610480576754,0.16219767691567538,0.18051957068592306,0.6346465515196323,0.17801947457343337,0.5221526384353637,0.3029622554779053,0.19550673514604563,0.1771554112434387,0.17069015800952905,0.17069015800952905,1000
241,241,habit,0.6021091524250806,0.6547718187570573,0.24962084385007616,0.32573282113671304,0.6951211844980717,0.3234527827426791,0.5215214550495147,0.3302430212497711,0.2581783756613731,0.2601806342601776,0.2624706909060478,0.2581783756613731,400
242,242,habit,0.6924602430462837,0.6917209469079971,0.6871215581893921,0.6886578955054283,0.693488248705864,0.6862620858848094,0.6902832746505737,0.6874888777732849,0.6869673490524292,0.730232548713684,0.7842802047729492,0.6869673490524292,400
243,243,habit,0.6944742338061333,0.6938235738873482,0.49392317880690095,0.5251279130578042,0.6998052266836167,0.5244598342925311,0.6139603853225708,0.5187367081642151,0.4971466362476349,0.5001094222068787,0.5240345418453216,0.4971466362476349,400
244,244,habit,0.6639189912676811,0.6893759101331234,0.15637020719051353,0.15547230224125083,0.7081197854876519,0.15399623801372941,0.5080381691455841,0.29409995377063747,0.1881162583827972,0.17435148954391474,0.16208356171846386,0.16208356171846386,1000
245,245,habit,0.6897539890110493,0.6937697063684464,0.5021424227207899,0.5073708278536796,0.7016186988353729,0.5048523007035255,0.6342887282371521,0.5321077883243561,0.5092514991760254,0.5111538112163544,0.5391121149063111,0.5092514991760254,400
246,246,habit,0.7046145633161067,0.694119007050991,0.3793558062016964,0.38825245693326,0.6860869644582271,0.38758596277981994,0.5668571949005127,0.4299729883670807,0.38403071761131286,0.3795269191265106,0.38216893672943114,0.3795269191265106,600
247,247,habit,0.6472954704761504,0.6653525564968585,0.558011435598135,0.6528293433487415,0.7855860554277896,0.6518730440586806,0.6941690564155578,0.6031576216220855,0.5784695982933045,0.5300042629241943,0.5594413101673126,0.5300042629241943,600
248,248,habit,0.6842079770267009,0.6899896453619003,0.6386591380834579,0.6595110875070096,0.6971278116703032,0.6552088001966476,0.6523122429847718,0.6484518408775329,0.6342429757118225,0.639490807056427,0.6893065094947814,0.6342429757118225,400
249,249,habit,0.6932522412538529,0.6932776142954826,0.5835182088464499,0.5738362897336483,0.7010597764253615,0.5719847425967455,0.6453915238380432,0.5713980436325073,0.5684649229049683,0.5758913874626159,0.5961229205131531,0.5684649229049683,400
250,250,habit,0.6950682044625283,0.695428579211235,0.6828035365343095,0.6939815068244934,0.690874912261963,0.6919783039689065,0.6897843360900879,0.6860509991645813,0.6882381916046143,0.7012372970581054,0.856747817993164,0.6860509991645813,200
251,251,habit,0.6936800742745399,0.6968598007559776,0.6245000140964985,0.6281845636665822,0.691360902607441,0.626859609156847,0.6844643354415894,0.6398077249526978,0.6228642582893371,0.6279014468193054,0.6862800478935241,0.6228642582893371,400
252,252,habit,0.6931471824645996,0.6931471824645996,0.6886543557643889,0.686477919638157,0.6975710378289223,0.683721327751875,0.6879085063934326,0.6865378856658936,0.6846254229545593,0.6931527376174926,0.7893150210380554,0.6846254229545593,400
253,253,habit,0.7380674674659968,0.6878828769326211,0.09875389721803363,0.10390980304591353,0.7314612948298455,0.10248440300673245,0.47421162724494936,0.26676934957504267,0.13549820929765696,0.11996348947286599,0.10864358991384504,0.10864358991384504,1000
254,254,habit,0.6934524961709976,0.694261734187603,0.6953035481870173,0.6886501983404159,0.6939853159189224,0.6875807290673256,0.691763961315155,0.6979011297225952,0.7102541327476501,0.7134143114089966,0.8047202944755554,0.691763961315155,100
255,255,habit,0.6288295600954443,0.6415581127852201,0.178678578633815,0.18164694902300832,0.7199562847614288,0.17890007421374315,0.4277295470237732,0.2984416514635086,0.22127853333950043,0.19497487843036648,0.18219735324382777,0.18219735324382777,1000
256,256,habit,0.23146274400362743,0.42788389578461644,0.2075867167562246,0.3189510524868965,0.9079285628199578,0.31622920521348713,0.5656406223773957,0.2927694886922836,0.2178203701972961,0.20939022898674006,0.20830307304859158,0.20830307304859158,1000
257,257,habit,0.694077065885067,0.694633546769619,0.6416909107416868,0.6595737281143665,0.7207918273210525,0.6590876441299915,0.6541722178459167,0.6119654774665833,0.6109877586364746,0.6456239342689514,0.725732934474945,0.6109877586364746,400
258,258,habit,0.7175139673054218,0.673102792724967,0.1183745979480445,0.12634005445800717,0.7339246512651443,0.1236793778799474,0.5085046887397766,0.2511225283145904,0.15053161382675168,0.12861401513218876,0.12307647541165345,0.12307647541165345,1000
259,259,habit,0.6965572855472565,0.6990992756485939,0.6853502521812915,0.6794552358090877,0.6962900664806366,0.6781367486119271,0.6780922651290894,0.6727727055549622,0.683116340637207,0.7041708469390869,0.6975137591362,0.6727727055549622,200
260,260,habit,0.6924610560536385,0.6931471824645996,0.6673322932720185,0.6898765383958816,0.7111845019459724,0.6869222680926323,0.6948514819145203,0.6917199850082397,0.6682946920394898,0.7112273335456848,0.7399034023284912,0.6682946920394898,400
261,261,habit,0.6936351200342179,0.6941425978541375,0.6641645358204842,0.6688345841169357,0.6954797134399414,0.6658003330826758,0.6734934210777282,0.6687061667442322,0.668615460395813,0.6788935422897339,0.7313880562782288,0.668615460395813,400
262,262,habit,0.646684695854783,0.6673142021000386,0.2734485145658255,0.3150870650336146,0.7677944599986076,0.3120556901097297,0.5053154706954956,0.33338857293128965,0.29018733501434324,0.2820082873106003,0.29365514814853666,0.2820082873106003,600
263,263,habit,0.6931471824645996,0.6949165249466895,0.6921804462075233,0.6935644082427025,0.6961463453173637,0.6934929090738297,0.6891575694084168,0.6928767442703248,0.7100800395011901,0.7275385975837707,1.0594268441200256,0.6891575694084168,100
264,264,habit,0.6952717190384865,0.68726192176342,0.37001252959668635,0.4292646508812904,0.6921104361712933,0.429305233746767,0.511881160736084,0.4308648705482483,0.37772061824798586,0.3809757471084595,0.38375324606895445,0.37772061824798586,400
265,265,habit,0.693022923052311,0.6931471824645996,0.4686259355545044,0.4675851336419582,0.7072744407653808,0.4659228082001209,0.6188326120376587,0.5123419642448426,0.4840172052383423,0.47845139503479006,0.4833123445510864,0.47845139503479006,600
266,266,habit,0.6691866388767957,0.6928092477321625,0.17343804528564208,0.18193185390159483,0.6844565183520317,0.177957309583202,0.4918937861919403,0.3052885502576828,0.217050801217556,0.19024700671434397,0.1774862468242645,0.1774862468242645,1000
267,267,habit,0.69397778570652,0.6916079120039941,0.6942517907619477,0.6938014193177223,0.6948768147826195,0.690312320113182,0.6925407648086548,0.6908564925193786,0.695768141746521,0.7113941550254822,0.769418454170227,0.6908564925193786,200
268,268,habit,0.6955557555556298,0.6944620463848115,0.6553013686239719,0.649666807115078,0.6962582611441612,0.6481906168758869,0.6531474709510803,0.6409717440605164,0.6351766586303711,0.6398550629615783,0.7186757326126099,0.6351766586303711,400
269,269,habit,0.584194291871041,0.5720834401994944,0.24507398499548433,0.3829136190190911,0.8707226198017597,0.38055500975996254,0.6099433422088623,0.33030204176902767,0.26552130281925196,0.25348077118396756,0.2569888234138489,0.25348077118396756,600
270,270,habit,0.6584585838615894,0.6919585744142532,0.20854313892126078,0.22816058322787286,0.7520915872454643,0.2260640801787376,0.5247782230377197,0.3315516799688339,0.23347145915031428,0.22001790404319763,0.21485731899738308,0.21485731899738308,1000
271,271,habit,0.6765567151755094,0.6945906944572926,0.1935497753769159,0.19359943294525145,0.6788041757941247,0.19163395633175967,0.5527760505676269,0.3123391389846802,0.22133258581161494,0.21311967074871058,0.19790408611297602,0.19790408611297602,1000
272,272,habit,0.6924975632429123,0.6934346209168434,0.4540267294347286,0.45372066940367217,0.6990509579777717,0.45485353608429435,0.6103515386581421,0.5338773131370544,0.4682313144207001,0.4639416217803955,0.4684965372085571,0.4639416217803955,600
273,273,habit,0.7083174272179603,0.6545457799136638,0.15019088178500528,0.14984797567315394,0.7419928531050682,0.14788889682479198,0.5239315688610077,0.3183491557836532,0.1824775114655494,0.16608697474002834,0.16011550277471537,0.16011550277471537,1000
274,274,habit,0.6912800838798285,0.6842798655927181,0.17511514558084307,0.2500819370523095,0.7606967025399208,0.24805084462836385,0.5615490853786469,0.27147252261638644,0.1874625593423843,0.19194575250148768,0.19078726172447202,0.1874625593423843,400
275,275,habit,0.6931471824645996,0.6931471824645996,0.6929110200405121,0.6920772231221199,0.6945440370440483,0.6916760541796684,0.6919914007186889,0.691845178604126,0.7044348239898681,0.739598023891449,0.7447753548622131,0.691845178604126,200
276,276,habit,0.6929938438534736,0.6931471824645996,0.6930845704078674,0.6931112411618232,0.6967918405532837,0.6908379080295564,0.6959648132324219,0.6950914978981018,0.7106319904327393,0.7898373961448669,0.8134807229042054,0.6950914978981018,200
277,277,habit,0.6951005160212517,0.6931471824645996,0.6088736942708491,0.6176646866202354,0.6966171561479568,0.6160600674152374,0.650480055809021,0.6181989192962647,0.6164998650550843,0.6283275485038757,0.6719659686088562,0.6164998650550843,400
278,278,habit,0.6966071740388871,0.6928739089369774,0.5137699416726828,0.4772647443711757,0.6977994308471679,0.47541364760696886,0.5956903457641601,0.5365620374679565,0.4847234785556793,0.4808755576610565,0.4941465795040131,0.4808755576610565,600
279,279,habit,0.6094525808244944,0.6004340743422508,0.20271820392832157,0.21021593385562296,0.7194600332975387,0.2068928953632712,0.5173036634922028,0.28469046950340265,0.23026554286479944,0.21678678393363954,0.20617795884609222,0.20617795884609222,1000
280,280,habit,0.6671399059891701,0.6832893190085888,0.5367598575875163,0.6258912177681923,0.7412884812951088,0.622744313955307,0.6482674837112427,0.5896866858005524,0.5542363524436951,0.5531096935272217,0.5997676432132721,0.5531096935272217,600
281,281,habit,0.6632999710738658,0.7067346321344375,0.24737557727470988,0.3037660478726029,0.7474422931075095,0.30173484519869087,0.6314995408058166,0.31258517205715175,0.2655847430229187,0.25568721294403074,0.25611332654953,0.25568721294403074,600
282,282,habit,0.6931471824645996,0.6931471824645996,0.6876428096592426,0.6783855145573616,0.6943845104575157,0.6769203622937202,0.6886444568634034,0.6829498529434204,0.6886563658714294,0.7102553963661193,0.7401904821395874,0.6829498529434204,200
283,283,habit,0.6957356344461442,0.6925630799531937,0.6940561385750771,0.6947659648656845,0.6939616132378579,0.6894931316673756,0.6950837850570679,0.6933482408523559,0.727369737625122,0.751995301246643,0.8559573292732239,0.6933482408523559,200
284,284,habit,0.6923624272942543,0.6937901970744134,0.688508949548006,0.6928694182038307,0.6935511915683746,0.6914824770390988,0.6893142104148865,0.6913179516792297,0.694672167301178,0.696995210647583,0.7610376238822937,0.6893142104148865,100
285,285,habit,0.6878417164087296,0.6910928483605385,0.6903432059586049,0.692003413617611,0.6917609183192253,0.6922873182296753,0.6901269555091858,0.6932636141777039,0.701908266544342,0.7535556077957153,0.7369743466377259,0.6901269555091858,100
286,286,habit,0.7442638246715069,0.7047683861255646,0.22196036571264263,0.25707261840999124,0.6551045646965503,0.2509379307199269,0.4942634642124176,0.29071360826492304,0.23838536143302913,0.22800926566123958,0.22173424363136288,0.22173424363136288,1000
287,287,habit,0.6935749472677708,0.6970567092895508,0.12195578416064376,0.1258772049043327,0.7080259845852852,0.12450834918208416,0.4958515167236328,0.260937026143074,0.16379891484975811,0.14089242070913313,0.12885096967220305,0.12885096967220305,1000
288,288,habit,0.697212460130453,0.6963725234270096,0.594163939639926,0.6311109411120415,0.6981151341199875,0.6292698530554771,0.6466031193733215,0.6002898573875427,0.5978565096855164,0.6157448887825012,0.6629196763038635,0.5978565096855164,400
289,289,habit,0.6832513235509395,0.6903780722618104,0.41978874218463896,0.42418368890881536,0.6869648087620736,0.42023968762159347,0.5602389216423035,0.49244155883789065,0.43170672059059145,0.4262591302394867,0.43105379939079286,0.4262591302394867,600
290,290,habit,0.6897773693799973,0.7092887700498104,0.5748047831058501,0.6691313375234603,0.7169367235600947,0.6657500703632832,0.6942635297775268,0.6100993812084198,0.5844996035099029,0.6009931683540344,0.6253196120262146,0.5844996035099029,400
291,291,habit,0.668309415757656,0.665828546911478,0.2750281467661261,0.27563135864585636,0.6501907252073288,0.27244381850957866,0.5200283288955688,0.3666679263114929,0.29678319692611693,0.2773497939109802,0.2782714962959289,0.2773497939109802,600
292,292,habit,0.5745819950122385,0.6788898115456103,0.11968259698897596,0.15014375612046565,0.6301542279422283,0.15206127151474352,0.47445070147514345,0.2559310615062714,0.13896044939756388,0.12898351103067396,0.12335518747568128,0.12335518747568128,1000
293,293,habit,0.7277143938615918,0.6662389798760414,0.23067440941184758,0.27066137211769814,0.744676352083683,0.2690575139895081,0.524963629245758,0.2878050327301025,0.25764845311641693,0.24446557462215418,0.24359461963176726,0.24359461963176726,1000
294,294,habit,0.6947413941323758,0.6930585269927978,0.6915308243334294,0.6910809258818627,0.6944377845525741,0.6893269615769386,0.6887925028800964,0.6932934880256653,0.696249806880951,0.7284152150154114,0.8717870116233826,0.6887925028800964,100
295,295,habit,0.5755727846138179,0.6526561093479395,0.1739254642054438,0.27710185558348893,0.9030054023265839,0.2758925310689956,0.531371396780014,0.2832952380180359,0.19944094568490978,0.1827699035406112,0.18136473447084428,0.18136473447084428,1000
296,296,habit,0.6940939401388169,0.6957304092645644,0.6930739492177963,0.6919159322381019,0.6931519083976745,0.69066136354208,0.6932534575462341,0.6933361053466797,0.7170249819755554,0.7056118965148925,0.7597177863121033,0.6932534575462341,100
297,297,habit,0.6922939221858979,0.6928730537891388,0.6746747642159463,0.6900499793291092,0.7040172253847122,0.6853690952062607,0.691101360321045,0.653210985660553,0.662758183479309,0.6518322229385376,0.6971661686897278,0.6518322229385376,600
298,298,habit,0.6964513033032418,0.6982742301821709,0.5374858008176088,0.584062825024128,0.6966648565530777,0.5792807811796665,0.6099057197570801,0.5569121599197387,0.5467850387096405,0.5457235515117645,0.5772724270820617,0.5457235515117645,600
299,299,habit,0.619501178920269,0.6760978331565857,0.18586463026329875,0.18668234052509064,0.7008575634360314,0.1836356246806681,0.4892481565475464,0.31830795407295226,0.2236255526542663,0.20572101473808288,0.19097760021686552,0.19097760021686552,1000
300,300,wsls,0.6931471824645996,0.6931471824645996,0.6931471824645996,0.5532967612445354,0.6944731775522233,0.5516145251393318,0.656719446182251,0.5990784287452697,0.5664585947990417,0.5636444926261902,0.5698783159255981,0.5636444926261902,600
301,301,wsls,0.6938747947216034,0.6928793237209321,0.6915908371210098,0.6836996571421623,0.6935645382404327,0.6807392562627792,0.6910767555236816,0.6900698184967041,0.692069149017334,0.6979677200317382,0.8155508399009704,0.6900698184967041,200
302,302,wsls,0.6232092991918325,0.6553123583793641,0.6868729552924633,0.6087915899157524,0.6932888520359993,0.6073646083623171,0.667829966545105,0.6591993927955627,0.637851107120514,0.6215457439422607,0.7115948081016541,0.6215457439422607,600
303,303,wsls,0.6936527068614959,0.6930346902608872,0.6931324242353439,0.6697757168412208,0.6914042146205903,0.6669309446513653,0.6899875998497009,0.6878524899482727,0.7112871885299683,0.7176499247550965,0.8169276356697083,0.6878524899482727,200
304,304,wsls,0.6880000695586205,0.68943384963274,0.6931471824645996,0.4081255331933498,0.693102712213993,0.4058595196418464,0.670259952545166,0.5556481361389161,0.4691563665866852,0.4249781548976898,0.4162642598152161,0.4162642598152161,1000
305,305,wsls,0.6931471824645996,0.6931471824645996,0.6857779029011726,0.4093501566797494,0.6961614068150521,0.40682247664779425,0.6648858785629272,0.6500996828079224,0.5490368008613586,0.45754172205924987,0.4312811255455017,0.4312811255455017,1000
306,306,wsls,0.6931471824645996,0.6932877896428108,0.6931446223258972,0.6728031244277954,0.6947512043118478,0.6701381675004959,0.6940619349479675,0.6943242907524109,0.6947981119155884,0.7139080047607422,0.762886893749237,0.6940619349479675,100
307,307,wsls,0.6913640859127044,0.6916810696125031,0.4637269741296768,0.38830703879892825,0.7020408211946487,0.38571440878883,0.6215620160102844,0.5142953515052795,0.4404379308223724,0.4136309683322906,0.39987845420837403,0.39987845420837403,1000
308,308,wsls,0.6931471824645996,0.693847509264946,0.6917626044452191,0.22986854173801835,0.6946733067035675,0.22603456189483398,0.6764282345771789,0.6101896524429321,0.4586995542049408,0.2972478479146957,0.266102322936058,0.266102322936058,1000
309,309,wsls,0.630043074041605,0.667309274226427,0.6931471824645996,0.3659005692116916,0.6969910376071929,0.3651044699549675,0.6719157218933105,0.6327929258346557,0.49494838118553164,0.44243490099906924,0.3907296001911163,0.3907296001911163,1000
310,310,wsls,0.6603221931159496,0.6830534605681896,0.6931471824645996,0.5781925502121449,0.6949038212895393,0.5778123740404844,0.6915637016296386,0.6802640199661255,0.641226065158844,0.6372786879539489,0.6194784998893738,0.6194784998893738,1000
311,311,wsls,0.6923771487474442,0.6931471824645996,0.6931471824645996,0.5169656344056129,0.7008706626892091,0.5153308508098126,0.6398886799812317,0.5670229315757751,0.5390278160572052,0.531408029794693,0.5369775295257568,0.531408029794693,600
312,312,wsls,0.6940855478644371,0.6939391838908195,0.6931471824645996,0.6023075470328332,0.6950506210923195,0.6002805222570895,0.6630640983581543,0.6319309711456299,0.6088640570640564,0.6126451611518859,0.624919319152832,0.6088640570640564,400
313,313,wsls,0.6930864569544792,0.6936327472925187,0.5538582385182381,0.4783557658195495,0.7000778300166131,0.47696645883470773,0.6016570687294006,0.5585238695144653,0.5014751195907593,0.4892070651054382,0.5280433118343353,0.4892070651054382,600
314,314,wsls,0.6931471824645996,0.6937344824671745,0.36167356187105176,0.3257111029438674,0.6968833308815956,0.3248217954263091,0.5509588181972503,0.4322930991649628,0.3747259557247162,0.3473223030567169,0.33749024868011473,0.33749024868011473,1000
315,315,wsls,0.652843940243125,0.6664398468136787,0.688997348368168,0.5824206359088422,0.6931829326152801,0.581503453090787,0.687593674659729,0.6685073971748352,0.6153204798698425,0.6187019348144531,0.6733189940452575,0.6153204798698425,400
316,316,wsls,0.6850640341341496,0.6909075755476952,0.6790778528749943,0.6734227302968503,0.693266596019268,0.669999290317297,0.6795153617858887,0.673177969455719,0.6751036524772644,0.7109085202217102,0.7669293880462646,0.673177969455719,200
317,317,wsls,0.6852179486453533,0.6765431071519852,0.6931471824645996,0.5392112228870392,0.6969631279706955,0.53733935149014,0.6757304906845093,0.6410307884216309,0.5668696880340576,0.5520334362983703,0.589911162853241,0.5520334362983703,600
318,318,wsls,0.6858792494535446,0.684125571101904,0.6931623753905296,0.3918340407740325,0.6967248227000236,0.39006095872074364,0.6618988871574402,0.5587441444396972,0.48064512610435484,0.4145116090774536,0.4139414966106415,0.4139414966106415,1000
