,cell,epoch,agent,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
872,5,200,74,0.18598930522799492,0.925000011920929,0.2762325406074524
873,5,200,74,0.24485404476523398,0.9700000286102295,0.16893133521080017
874,5,200,74,0.2641912460327148,0.9449999928474426,0.2329903095960617
875,5,200,75,0.3367315796017647,0.9049999713897705,0.3178442716598511
876,5,200,75,0.33805435568094255,0.9049999713897705,0.31688639521598816
877,5,200,75,0.3504869642853737,0.8849999904632568,0.3617516756057739
878,5,200,75,0.3950542816519737,0.9100000262260437,0.3348601162433624
879,5,200,75,0.3374903053045273,0.8799999952316284,0.36830079555511475
880,5,200,76,0.6036919844150543,0.6800000071525574,0.6293806433677673
881,5,200,76,0.6180615103244782,0.7350000143051147,0.5799279808998108
882,5,200,76,0.6058350139856339,0.6850000023841858,0.6292452812194824
883,5,200,76,0.6059153240919113,0.675000011920929,0.6388303637504578
884,5,200,76,0.617007806301117,0.7250000238418579,0.5988494753837585
885,5,200,77,0.31929720282554624,0.925000011920929,0.2879464328289032
886,5,200,77,0.31669756054878234,0.9549999833106995,0.23002943396568298
887,5,200,77,0.2634291662275791,0.9399999976158142,0.23911958932876587
888,5,200,77,0.31383811503648756,0.8949999809265137,0.34292906522750854
889,5,200,77,0.26801162511110305,0.9599999785423279,0.18415240943431854
890,5,200,78,0.6667347460985183,0.625,0.6541993618011475
891,5,200,78,0.664965214729309,0.5849999785423279,0.6844388842582703
892,5,200,78,0.6699716961383819,0.6299999952316284,0.6589123010635376
893,5,200,78,0.6696113532781601,0.5950000286102295,0.6544888019561768
894,5,200,78,0.6703845012187958,0.5550000071525574,0.6883049011230469
895,5,200,79,0.38118895918130874,0.8949999809265137,0.3400276303291321
896,5,200,79,0.3863601478934288,0.8450000286102295,0.4300892949104309
897,5,200,79,0.377632437646389,0.8899999856948853,0.35091841220855713
898,5,200,79,0.37344717741012573,0.8650000095367432,0.4016696512699127
899,5,200,79,0.3847880032658577,0.8949999809265137,0.3387587368488312
900,5,200,80,0.6477412325143814,0.7250000238418579,0.5764931440353394
901,5,200,80,0.6758981502056122,0.6000000238418579,0.6770570874214172
902,5,200,80,0.6477533465623856,0.625,0.6541591882705688
903,5,200,80,0.6647174817323684,0.6899999976158142,0.6212397217750549
904,5,200,80,0.6314542108774185,0.625,0.6252590417861938
905,5,200,81,0.6841951489448548,0.6000000238418579,0.6802676916122437
906,5,200,81,0.6807917475700378,0.5600000023841858,0.6852567791938782
907,5,200,81,0.6793754452466965,0.5799999833106995,0.6835920214653015
908,5,200,81,0.6817106711864471,0.5450000166893005,0.6875404119491577
909,5,200,81,0.6821799850463868,0.5400000214576721,0.6932781338691711
910,5,200,82,0.5280078619718551,0.7749999761581421,0.5318713188171387
911,5,200,82,0.5229907828569412,0.7549999952316284,0.5627641081809998
912,5,200,82,0.525410658121109,0.7900000214576721,0.5132714509963989
913,5,200,82,0.5267083638906479,0.7850000262260437,0.5227312445640564
914,5,200,82,0.5516405147314072,0.800000011920929,0.501498281955719
915,5,200,83,0.4289844396710396,0.8799999952316284,0.3778485357761383
916,5,200,83,0.3936635717749596,0.8050000071525574,0.5081015229225159
917,5,200,83,0.38418992221355436,0.7850000262260437,0.5429664850234985
918,5,200,83,0.4396630600094795,0.8899999856948853,0.3542320728302002
919,5,200,83,0.5294047024846077,0.9300000071525574,0.36044150590896606
920,5,200,84,0.530982471704483,0.8050000071525574,0.4954664707183838
921,5,200,84,0.5125746780633926,0.7850000262260437,0.5173695087432861
922,5,200,84,0.5287564235925675,0.8349999785423279,0.44818371534347534
923,5,200,84,0.5089711099863052,0.7649999856948853,0.5516103506088257
924,5,200,84,0.5016979056596756,0.7599999904632568,0.5594483017921448
925,5,200,85,0.6644878619909287,0.6449999809265137,0.6475626230239868
926,5,200,85,0.6617915910482407,0.6549999713897705,0.6532226800918579
927,5,200,85,0.6551393860578537,0.5600000023841858,0.7022056579589844
928,5,200,85,0.6606875944137574,0.6150000095367432,0.6595203280448914
929,5,200,85,0.6609241771697998,0.6100000143051147,0.6641408801078796
930,5,200,86,0.513890914618969,0.9049999713897705,0.420017272233963
931,5,200,86,0.4580737954378128,0.8799999952316284,0.3754180669784546
932,5,200,86,0.553690750002861,0.8799999952316284,0.4375383257865906
933,5,200,86,0.4301012963056564,0.925000011920929,0.29453563690185547
934,5,200,86,0.4318228417634964,0.9399999976158142,0.28585222363471985
935,5,200,87,0.3197996047139168,0.8999999761581421,0.32662662863731384
936,5,200,87,0.3414996865391731,0.9300000071525574,0.270639032125473
937,5,200,87,0.31787533551454544,0.8650000095367432,0.4004848599433899
938,5,200,87,0.3175873750448227,0.8999999761581421,0.32488906383514404
939,5,200,87,0.34984594404697417,0.9200000166893005,0.2946116328239441
940,5,200,88,0.6277906477451325,0.6800000071525574,0.6313113570213318
941,5,200,88,0.6393268144130707,0.7350000143051147,0.5943139791488647
942,5,200,88,0.6252540147304535,0.6600000262260437,0.6411742568016052
943,5,200,88,0.6242335599660873,0.6600000262260437,0.6439695954322815
944,5,200,88,0.6236686021089554,0.6499999761581421,0.6485579609870911
945,5,200,89,0.5434843212366104,0.824999988079071,0.47294631600379944
946,5,200,89,0.5076300877332688,0.75,0.5726106762886047
947,5,200,89,0.5332594090700149,0.8050000071525574,0.49750474095344543
948,5,200,89,0.5113302201032639,0.7599999904632568,0.5533382892608643
949,5,200,89,0.5216681575775146,0.7900000214576721,0.5182951092720032
950,5,200,90,0.5619973593950272,0.7599999904632568,0.5544477701187134
951,5,200,90,0.5420578825473785,0.7350000143051147,0.5590872764587402
952,5,200,90,0.5666202586889267,0.7799999713897705,0.5321380496025085
953,5,200,90,0.5570744401216507,0.7400000095367432,0.5760121941566467
954,5,200,90,0.583440203666687,0.75,0.5520340204238892
955,5,200,91,0.6719393754005432,0.5350000262260437,0.7007958292961121
956,5,200,91,0.6680133283138275,0.5550000071525574,0.6804825067520142
957,5,200,91,0.6692542743682861,0.5600000023841858,0.6780523657798767
958,5,200,91,0.6792507708072663,0.6499999761581421,0.6515293121337891
959,5,200,91,0.6699482810497284,0.6100000143051147,0.6701515316963196
960,5,200,92,0.6602919214963913,0.6399999856948853,0.654784083366394
961,5,200,92,0.6593854242563247,0.6299999952316284,0.6579658389091492
962,5,200,92,0.6634858441352844,0.6600000262260437,0.6448543071746826
963,5,200,92,0.659708896279335,0.6200000047683716,0.6618224382400513
964,5,200,92,0.6552266335487366,0.5950000286102295,0.6770027279853821
965,5,200,93,0.5805759006738662,0.7250000238418579,0.59128737449646
966,5,200,93,0.5876220262050629,0.7400000095367432,0.5726356506347656
967,5,200,93,0.5817907047271729,0.7300000190734863,0.57838374376297
968,5,200,93,0.5774316483736038,0.7250000238418579,0.5927187204360962
969,5,200,93,0.5842800533771515,0.7350000143051147,0.5811403393745422
970,5,200,94,0.6918168175220489,0.5450000166893005,0.6946367621421814
971,5,200,94,0.6902001833915711,0.47999998927116394,0.6973289251327515
972,5,200,94,0.6899099218845367,0.4950000047683716,0.690178394317627
973,5,200,94,0.6886701267957688,0.5649999976158142,0.6899043321609497
974,5,200,94,0.6938840335607529,0.5099999904632568,0.6905654072761536
975,5,200,95,0.5794086837768555,0.6850000023841858,0.5705708861351013
976,5,200,95,0.6095481407642365,0.6549999713897705,0.6042706966400146
977,5,200,95,0.6088366389274598,0.675000011920929,0.5838797092437744
978,5,200,95,0.6006447499990464,0.6949999928474426,0.5934156775474548
979,5,200,95,0.5879675823450089,0.6800000071525574,0.547869861125946
980,5,200,96,0.6260527247190475,0.6949999928474426,0.5813213586807251
981,5,200,96,0.5935924273729324,0.8050000071525574,0.49421897530555725
982,5,200,96,0.6148819077014923,0.7549999952316284,0.5769975781440735
983,5,200,96,0.6167731535434723,0.7350000143051147,0.5780273079872131
984,5,200,96,0.6357642269134521,0.6899999976158142,0.5918060541152954
985,5,200,97,0.6882727336883545,0.5249999761581421,0.6906803250312805
986,5,200,97,0.6903816783428192,0.6399999856948853,0.6802995204925537
987,5,200,97,0.6925497043132782,0.5099999904632568,0.6970866918563843
988,5,200,97,0.6879061299562454,0.5099999904632568,0.6977574825286865
989,5,200,97,0.6867200356721878,0.47999998927116394,0.7065894603729248
990,5,200,98,0.4236861059069634,0.8700000047683716,0.3914838135242462
991,5,200,98,0.42719009399414065,0.8600000143051147,0.40446168184280396
992,5,200,98,0.512907033264637,0.8500000238418579,0.4538674056529999
993,5,200,98,0.4048501068353653,0.8450000286102295,0.43531668186187744
994,5,200,98,0.42778729617595673,0.8600000143051147,0.4096726179122925
995,5,200,99,0.41762637555599214,0.8999999761581421,0.33692723512649536
996,5,200,99,0.35736687570810316,0.8650000095367432,0.4014960825443268
997,5,200,99,0.38113180816173553,0.9049999713897705,0.31741923093795776
998,5,200,99,0.4197304487228394,0.8500000238418579,0.4147789776325226
999,5,200,99,0.3645572829246521,0.875,0.3755394220352173
1000,5,400,0,0.6430029112100601,0.6399999856948853,0.6370723247528076
1001,5,400,0,0.6007972711324692,0.7149999737739563,0.5978786945343018
1002,5,400,0,0.66445965051651,0.5950000286102295,0.679415225982666
1003,5,400,0,0.6113514274358749,0.6650000214576721,0.6432939171791077
1004,5,400,0,0.5993420952558517,0.7099999785423279,0.6016662120819092
1005,5,400,1,0.4883613720536232,0.6800000071525574,0.6215018033981323
1006,5,400,1,0.5422182494401931,0.7950000166893005,0.5015487670898438
1007,5,400,1,0.4720640206336975,0.7649999856948853,0.5557445287704468
1008,5,400,1,0.4884999364614487,0.7950000166893005,0.5198703408241272
1009,5,400,1,0.49534906417131425,0.8450000286102295,0.44406792521476746
1010,5,400,2,0.5319581085443497,0.6949999928474426,0.5055891275405884
1011,5,400,2,0.6274682724475861,0.6399999856948853,0.6442797183990479
1012,5,400,2,0.5211373805999756,0.7350000143051147,0.49734875559806824
1013,5,400,2,0.5825587505102158,0.699999988079071,0.5170295238494873
1014,5,400,2,0.5092517977952957,0.6899999976158142,0.5739953517913818
1015,5,400,3,0.6132676088809967,0.6499999761581421,0.6532843112945557
1016,5,400,3,0.6275764453411102,0.7300000190734863,0.592474639415741
1017,5,400,3,0.6050614458322525,0.6050000190734863,0.6964214444160461
1018,5,400,3,0.6270553094148635,0.7350000143051147,0.5913116931915283
1019,5,400,3,0.6257493495941162,0.7149999737739563,0.6040347814559937
1020,5,400,4,0.442778645157814,0.8899999856948853,0.3520115613937378
