,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
44,8,[0.19355104 5.75826839],0.4148416124451011,0.78,0.4556710307393223,[0.13798137 4.76171396],0.5306043112466233,0.8,0.46798559054732325,[0.23390801 2.20577242],0.48244642290840345,0.795,0.5020722224190831,[0.82429509 0.3757396 ],0.5483871424617118,0.725,0.5339750559628009,[0.56500044 0.5350003 ],0.6876839965780276,0.455,0.7079780313372612,"[array([0.98192711]), array([[0.8298739 , 0.0384355 , 0.32149855]])]",0.5461286930367351,0.7286432160804021,0.5282173432409764
45,9,[0.32259287 7.31833498],0.3058186982538964,0.94,0.1562201699212892,[0.17447239 5.84699022],0.4666726736779496,0.8,0.4130878106318414,[0.53035569 2.52626308],0.3315498943988164,0.935,0.22721840761601925,[0.97136575 0.23768107],0.3111141481371131,0.935,0.22072086367756127,[0.55499999 0.57749998],0.6840853162577899,0.55,0.6898511263728142,"[array([2.25696468]), array([[ 1.8830253 , -0.11523487,  0.46165847]])]",0.3083217825787142,0.9396984924623115,0.2200308560952544
46,9,[0.30558768 7.70001258],0.2894568526279213,0.91,0.20955948463117238,[0.16848526 5.79458466],0.4582080831331026,0.785,0.4872685647010803,[0.54596351 2.61947612],0.3090695844069773,0.89,0.31568505879491565,[0.97315445 0.20738619],0.2945360289129492,0.89,0.2826046011876315,[0.53750114 0.54249885],0.68993097789165,0.655,0.67136559009552,"[array([2.318164]), array([[1.76258706, 0.05524194, 0.45768463]])]",0.2929497655900195,0.8894472361809045,0.27797425331547854
47,9,[0.31255981 5.98716042],0.33913992078330424,0.915,0.2340612463792786,[0.12514938 6.74353384],0.47331490709069407,0.775,0.45781760644167663,[0.54348178 2.63119262],0.3072081394897296,0.89,0.3231461416184902,[0.97560984 0.21264367],0.2905944679602102,0.89,0.30859659507870674,[0.57500017 0.57750092],0.6814701604796055,0.51,0.7017397305369377,"[array([2.44806998]), array([[ 1.89358401, -0.28352612,  0.39652216]])]",0.28733591709285977,0.8894472361809045,0.3067058252356947
48,9,[0.3946496  6.69401662],0.28885998917206485,0.965,0.12670405929558912,[0.12721437 6.26831198],0.49474578299102945,0.94,0.24747010238468647,[0.5646228  2.46770376],0.336319719709031,0.945,0.19867364108562469,[0.97098219 0.23361852],0.3129101439749902,0.945,0.20555153070017695,[0.56000001 0.57250001],0.684263464960353,0.55,0.6887551173567772,"[array([2.1814786]), array([[1.87781421, 0.22224788, 0.3871054 ]])]",0.312068989421241,0.9447236180904522,0.20000020805746316
49,9,[0.39705896 6.69679714],0.24747980113383808,0.835,0.33074533743201756,[0.14900956 7.19445673],0.4068313494866491,0.66,0.662098408229649,[0.55729056 2.82170912],0.2677435187336886,0.805,0.4926692403107882,[0.98064525 0.17964065],0.2529649440183395,0.805,0.4599854971282184,[0.56250001 0.57      ],0.6843143604253323,0.55,0.688551117181778,"[array([2.56073356]), array([[1.57077956, 0.07605803, 1.00822432]])]",0.24648059292696417,0.8090452261306532,0.47421334689483047
50,10,[0.42688686 9.03845591],0.2165151182010751,0.91,0.21294825927034253,[0.19918546 5.64754374],0.4465887106681051,0.745,0.4812397117353976,[0.49353016 2.49736358],0.3452094334019681,0.85,0.3760618964210153,[0.98072814 0.28614454],0.30487986815103146,0.86,0.27964137272909284,[0.48500006 0.48250003],0.6926156342411158,0.335,0.7044325494766235,"[array([2.18256394]), array([[2.30735524, 0.18723059, 0.67425437]])]",0.30236492252210156,0.864321608040201,0.2761486871074885
51,10,[0.45530899 8.56863685],0.2207774881640382,0.925,0.15964130366395693,[0.20054861 5.64927935],0.44678295061566264,0.775,0.4735015807673335,[0.53047069 2.37815329],0.3631060946577695,0.88,0.3053932588174939,[0.9804773 0.2928994],0.31178497140018296,0.88,0.25028109949082133,[0.56000009 0.55499995],0.6865071602706608,0.37,0.7299518096446991,"[array([2.16288237]), array([[2.27342769, 0.15502565, 0.7722159 ]])]",0.30784220272675156,0.8844221105527639,0.25291265089064835
52,10,[0.45840145 6.96567283],0.24524149160335057,0.86,0.28773302548448554,[0.16201127 6.01168157],0.4594909069736222,0.79,0.5024129128083586,[0.49346071 2.55125792],0.33303905548961565,0.805,0.44152179021388294,[0.98723414 0.2796352 ],0.28473570263428,0.825,0.3806672568805516,[0.53000001 0.54500001],0.6902186971348832,0.45,0.7045030492544174,"[array([2.3277953]), array([[2.39341076, 0.24662835, 0.98881208]])]",0.27938938662176954,0.8291457286432161,0.384888274865225
53,10,[0.5449704  7.02832597],0.2511633466313837,0.905,0.23665643571963302,[0.16834714 6.18943203],0.45929216505935794,0.79,0.524184827581048,[0.54275163 2.44432267],0.34505234403046514,0.845,0.3875664871931076,[0.98922422 0.28358206],0.2851003316135918,0.845,0.3604273123294115,[0.52499968 0.51499999],0.6922966861204805,0.52,0.6927976799011231,"[array([2.38136887]), array([[2.70593797, 0.08450437, 0.48605899]])]",0.2847200521477498,0.8442211055276382,0.34381880016066135
54,10,[0.53944383 6.46261917],0.27497365304873367,0.95,0.1499115432612598,[0.20327962 4.91588401],0.5067627408313059,0.855,0.33659889567643403,[0.50813371 2.34075347],0.3764262374070674,0.925,0.2645558308437467,[0.98085116 0.32522801],0.31590221326595797,0.925,0.24015218064188956,[0.5000001 0.5024999],0.6931407305339428,0.595,0.6927033865451813,"[array([2.13397242]), array([[2.56649616, 0.03472292, 0.47838425]])]",0.3144641081127338,0.9246231155778895,0.23358645816333592
