,agent,fit_parameters_mf,train_nlp_mf,test_acc_mf,test_nlp_mf,fit_parameters_mb,train_nlp_mb,test_acc_mb,test_nlp_mb,fit_parameters_habit,train_nlp_habit,test_acc_habit,test_nlp_habit,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_kdh,train_nlp_kdh,test_acc_kdh,test_nlp_kdh,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression
266,53,[0.27763078 2.00291766],0.6313028300690725,0.655,0.6293938310444355,[0.58320719 2.41406742],0.596224512763701,0.74,0.5666538506746293,[0.15157414 1.35423906],0.6518978949766999,0.675,0.6390473972260952,[0.65454543 0.49582175],0.6664233905379927,0.61,0.6638867887854576,[0.48250019 0.45249986],0.6905810119161796,0.485,0.6979759979248047,"[array([0.20841721]), array([[-0.14752863,  0.18369439,  1.26669855]])]",0.6349807089567184,0.6884422110552764,0.6108089518547059
267,53,[0.27805724 1.91923255],0.6379400189435961,0.715,0.6020666939765215,[0.54706522 2.50890425],0.593853414644613,0.71,0.5799800981581211,[0.14344845 1.39075698],0.6502182356148396,0.665,0.6458767032623292,[0.64334088 0.48595504],0.6698936151012151,0.615,0.6534249232709408,[0.48000008 0.48249993],0.6924405612682852,0.54,0.691152914762497,"[array([0.25010685]), array([[-0.21611957, -0.01041752,  1.30684826]])]",0.6352069920673966,0.678391959798995,0.6130679194629193
268,53,[0.31832433 1.89034429],0.6347680152539206,0.66,0.6263697324693203,[0.54502712 2.36206667],0.5981425078128256,0.74,0.5744541222602129,[0.16822957 1.30895101],0.652221244673924,0.67,0.646039842069149,[0.65898701 0.47397492],0.6646215216916523,0.56,0.6747812506556511,[0.48500034 0.45750018],0.6911135154616528,0.5,0.6951850801706314,"[array([0.21991804]), array([[-0.20977793,  0.307119  ,  1.28331208]])]",0.6312537296116352,0.6834170854271356,0.6360839511454105
269,53,[0.32976086 1.92701615],0.6287246673892593,0.635,0.6475865083932877,[0.56525743 2.59519575],0.5781587500862351,0.615,0.6558263526856899,[0.18423565 1.3280307 ],0.6471419111569005,0.57,0.6700153721868992,[0.66373629 0.47674417],0.6616159429950598,0.545,0.6853408646583558,[0.5075002  0.47500043],0.6924654677731928,0.49,0.6916765001416206,"[array([0.31503487]), array([[-0.35276794, -0.01911642,  1.55427347]])]",0.6166997582092881,0.592964824120603,0.6912544986605644
270,54,[0.32746982 2.19249443],0.6124555278820183,0.68,0.6066816789656877,[0.67220721 3.36483683],0.5262243880273643,0.695,0.5551292352750897,[0.  0.1],0.6931469805599655,0.455,0.6931471824645996,[0.74398255 0.4853801 ],0.6219594406774124,0.64,0.6305559569597244,[0.50250008 0.4875    ],0.6929844642538175,0.565,0.6904591646790504,"[array([0.59270671]), array([[ 0.05483418, -0.2532381 ,  1.61589482]])]",0.5738670879602432,0.6934673366834171,0.5937807255983353
271,54,[0.37294738 2.00825485],0.6155505041254218,0.66,0.6031782130897045,[0.66179678 3.12258257],0.5391115693138108,0.76,0.515048493668437,[0.  0.1],0.6931469805599655,0.5,0.6931471824645996,[0.73230093 0.48991357],0.629671194843974,0.685,0.595582574903965,[0.51750003 0.45000004],0.6903364845800906,0.46,0.701380153298378,"[array([0.5006108]), array([[-0.01387525, -0.1771835 ,  1.60470584]])]",0.5836547951772809,0.7085427135678392,0.5505660048127174
272,54,[0.30017011 2.49974698],0.5959224519891739,0.64,0.6745519963651896,[0.62922306 3.29588206],0.5319841943706816,0.74,0.5446047783643008,[0.27186891 1.43484705],0.617029466670047,0.68,0.6154171346127987,[0.75000042 0.48414909],0.6190202042564469,0.64,0.6372309419512748,[0.48000004 0.44749997],0.6899855367478464,0.42,0.7059908279776573,"[array([0.58606473]), array([[ 0.12012687, -0.22664547,  1.52648829]])]",0.5763245634734631,0.7085427135678392,0.5785517017543316
273,54,[0.  0.1],0.6931469805599655,0.43,0.6931471824645996,[0.70466041 3.0298327 ],0.5467168884803942,0.77,0.4939434165507555,[0.32336461 1.29557417],0.6253941313510909,0.74,0.5911590515077114,[0.72787615 0.47262247],0.6315966190756767,0.66,0.5937048530578614,[0.51750049 0.48500035],0.692615634241474,0.53,0.6920785087347031,"[array([0.60249226]), array([[-0.06744938, -0.35856179,  1.56461946]])]",0.5858066666126251,0.7437185929648241,0.5491031482815742
274,54,[0.34158528 2.33291203],0.6059295969888893,0.645,0.6321514320373535,[0.72465301 3.24546142],0.5246631889132383,0.7,0.5625305170565844,[0.30703807 1.41717098],0.6116093553940248,0.645,0.6423260018974543,[0.75991194 0.4753623 ],0.6120576738826105,0.595,0.6726660147309304,[0.5125     0.46999999],0.6920901735007503,0.51,0.692302320599556,"[array([0.57272167]), array([[ 0.06138014, -0.01533004,  1.62613577]])]",0.5663488138094545,0.678391959798995,0.6290979692339898
275,55,[0.2620318  4.30192751],0.5003573417010686,0.72,0.5287057259865106,[0.31524337 6.80103728],0.3369552761577579,0.905,0.2726539273839444,[0.31658044 2.34882266],0.4201520546140762,0.845,0.3529785684123635,[0.849138   0.26865666],0.4905813630686662,0.85,0.41013003021478656,[0.51749991 0.50249993],0.6928344179772378,0.51,0.6933598554134369,"[array([1.22544422]), array([[-0.28036242,  0.03402304,  1.82889311]])]",0.4436623200029135,0.8542713567839196,0.3624522411078215
276,55,[0.27707537 3.73150316],0.5301187307338762,0.765,0.47177043099887667,[0.33361776 6.60479346],0.34561860544488965,0.9,0.27282185659743846,[0.32502992 2.31339342],0.4258244526416053,0.87,0.3452044165506959,[0.85653118 0.27710835],0.4858443064490685,0.845,0.42539321579039097,[0.49   0.4975],0.69304072386619,0.425,0.6956537365913391,"[array([1.26226142]), array([[-0.14538148,  0.03232025,  1.87747068]])]",0.4342686369922012,0.8492462311557789,0.391279765740037
277,55,[0.21782716 4.50494008],0.507339772446255,0.76,0.5233359501138329,[0.32550936 6.68915758],0.32906391229182647,0.87,0.3349286468140781,[0.33834565 2.40404219],0.4029303000317715,0.83,0.4290886678174138,[0.87152081 0.26204841],0.4634295650971628,0.79,0.5091339988261461,[0.51750007 0.49000027],0.6927406613356104,0.465,0.6949537944793701,"[array([1.30194979]), array([[-0.17067213,  0.25604337,  1.95409951]])]",0.41168170476332305,0.7939698492462312,0.47857184275984765
278,55,[0.26616304 3.93634858],0.5213919326485783,0.765,0.47799681771546604,[0.3267715 6.7760777],0.33193680342458093,0.865,0.31533153597265484,[0.33454047 2.42787706],0.3984251513308565,0.805,0.443505089096725,[0.86335333 0.25316381],0.46514370770760766,0.79,0.5015619502216577,[0.52500001 0.51750001],0.6922154073258332,0.465,0.6969812247157097,"[array([1.35581222]), array([[-0.15528926, -0.03436023,  1.68526106]])]",0.42681026726961135,0.7889447236180904,0.41991472080349923
279,55,[0.25414801 4.06646143],0.5140584213679764,0.79,0.47582999577745794,[0.34544187 7.16123936],0.3078478684005632,0.835,0.38118459498044105,[0.32742644 2.45670625],0.394323732590959,0.805,0.4523575809970498,[0.86491957 0.25412522],0.46102791983493907,0.775,0.5180220996588468,[0.52000001 0.52250005],0.6922404528270542,0.465,0.6971563178300858,"[array([1.34563341]), array([[-0.20511011,  0.05413237,  1.89446017]])]",0.4119351896643639,0.7788944723618091,0.47483254749327897
280,56,[0.43173948 3.4613272 ],0.5142291694915101,0.72,0.5634212837554514,[0.96802361 7.91445135],0.2618576002916708,0.875,0.23682190831750632,[0.43561274 1.92260409],0.48676372008415547,0.82,0.4809639848768711,[0.87679678 0.36217972],0.48340584837723133,0.8,0.4404302181303501,[0.53250005 0.49249997],0.6920337334145275,0.47,0.694661121070385,"[array([1.20439151]), array([[-0.32571734,  0.6515767 ,  3.50187352]])]",0.3274222722556442,0.864321608040201,0.27516905320808294
281,56,[0.37289654 3.44608909],0.5329135208671542,0.775,0.49269597679376603,[0.97163369 8.2756706 ],0.2559650077842512,0.86,0.23984562289202585,[0.42968603 1.90630161],0.49099269911401605,0.785,0.4721797689795494,[0.88405804 0.37025313],0.4778088644586633,0.79,0.46620830297470095,[0.52749875 0.51499907],0.6921653150621399,0.505,0.6930781671404839,"[array([1.21906464]), array([[-0.26058731,  0.67957694,  3.60392446]])]",0.3180886299908161,0.8341708542713567,0.3234377282857895
282,56,[0.46011654 3.57684797],0.5059191997383989,0.71,0.5872371277213096,[0.97763608 8.77542856],0.23952113330202957,0.845,0.24477150208083912,[0.42996953 1.92655504],0.4867120106276805,0.79,0.4776705323904753,[0.88554224 0.37541523],0.47130423795388976,0.785,0.4821339085325599,[0.53749996 0.52750014],0.6909827774871977,0.46,0.6999201148748397,"[array([1.25900266]), array([[-0.26624442,  0.62799364,  3.64318994]])]",0.3111525023728609,0.8241206030150754,0.3339940589293838
283,56,[0.41344541 3.48214659],0.5381942903619354,0.805,0.44886190434917805,[0.9929501  8.19196052],0.25474758182457846,0.875,0.21212867851834744,[0.41431378 1.91404492],0.4935760875362691,0.795,0.4485528879612684,[0.88032462 0.37908494],0.4804174728902587,0.805,0.44629806116223336,[0.50500001 0.48499988],0.6928969463811399,0.51,0.6951981514692307,"[array([1.1944747]), array([[-0.10602809,  0.6327112 ,  3.3383639 ]])]",0.33460630345158276,0.8693467336683417,0.24940118389204144
284,56,[0.380179  3.7636649],0.5227210172012147,0.71,0.5342450294364244,[0.92994024 8.12273484],0.25025548715247387,0.795,0.28707464794395493,[0.3910911 2.0468494],0.47048308140029976,0.755,0.5400116545706988,[0.89613042 0.36363633],0.45791431647369885,0.745,0.5438156528025866,[0.53749996 0.52000005],0.6913393024903249,0.475,0.6973099863529205,"[array([1.363026]), array([[-0.14895912,  0.59991548,  3.72559496]])]",0.29617467418313026,0.8040201005025126,0.39599701460450887
285,57,[0.41714804 1.41029812],0.6502026729347594,0.6,0.6626244685798883,[0.69885644 2.55892072],0.5829316145729916,0.625,0.6579604834318161,[0.17637791 1.33255699],0.6484829057726822,0.58,0.663396721035242,[0.68385658 0.49575063],0.6545415126022455,0.615,0.6634336665272713,[0.53749999 0.55000009],0.6892352258021401,0.49,0.7005883646011353,"[array([0.33121645]), array([[-0.06739862, -0.07946339,  1.4530105 ]])]",0.6124316316097975,0.6030150753768844,0.6622123244404793
286,57,[0.33507841 1.39435788],0.6517718375390406,0.615,0.658830919712782,[0.62368386 2.37140053],0.6012343648439685,0.705,0.5873310344666243,[0.19811835 1.31991516],0.6463026811417876,0.61,0.6707786139845848,[0.68008947 0.48295457],0.6558208726027445,0.595,0.6577251720428466,[0.55499505 0.51999765],0.6897157437198911,0.515,0.6960940074920654,"[array([0.24557843]), array([[-0.10559375,  0.32193626,  1.28044311]])]",0.6239506155624985,0.6934673366834171,0.6164038597047329
287,57,[0.53469787 1.24160988],0.6483553351684859,0.59,0.6648783846199513,[0.69004513 2.16814417],0.6129580445795682,0.765,0.5539103303104639,[0.25369041 1.02476167],0.6623603782001656,0.69,0.6160099704563617,[0.67294121 0.49732621],0.6606963091051979,0.655,0.6408944401144981,[0.54000001 0.51      ],0.6914452628414588,0.565,0.689243555366993,"[array([0.28697543]), array([[-0.06953149,  0.06769576,  1.27209126]])]",0.6297514872252941,0.7035175879396985,0.5907501704990864
288,57,[0.49115476 1.28394158],0.6507397677332523,0.61,0.6526220472157002,[0.67413607 2.46031787],0.5960215109282323,0.645,0.6195679577440023,[0.22060937 1.23982986],0.6489119970471804,0.6,0.667715722322464,[0.68949775 0.47645429],0.6523256916476617,0.57,0.672875262349844,[0.54250004 0.50749929],0.6912822971145982,0.565,0.6902580362558365,"[array([0.34163018]), array([[-0.01624791,  0.11605669,  1.25387433]])]",0.6208042553439737,0.6834170854271356,0.6247069953382015
289,57,[0.46872519 1.19333932],0.66041273645392,0.67,0.6276767699420452,[0.7349354  2.30394121],0.5996849598592523,0.695,0.5935180721431971,[0.20605403 1.22028636],0.6534671800711043,0.66,0.6462519280612469,[0.68065154 0.47567516],0.656793693003279,0.59,0.654656811952591,[0.53499999 0.53249998],0.6908639831414441,0.53,0.6911765834689141,"[array([0.3143809]), array([[-0.1368223 ,  0.07741522,  1.38454142]])]",0.6189974031224846,0.6582914572864321,0.6297641895711422
290,58,[0.17822206 2.01270415],0.6393589154241746,0.665,0.6334249400347471,[0.14731164 2.65607119],0.6322346331442865,0.695,0.6198564101755619,[0.12925465 1.32947942],0.6590547435941516,0.645,0.6610115911066532,[0.60722349 0.51685393],0.6800619036321299,0.56,0.6779588955640793,[0.46499996 0.4849999 ],0.6916959444151735,0.43,0.7020100152492523,"[array([0.18333669]), array([[ 0.11871608, -0.07499826,  0.65119169]])]",0.6704227367043495,0.6381909547738693,0.6510887590050697
291,58,[0.15341247 2.29551949],0.633710070426291,0.615,0.6466727581620216,[0.18242649 2.72187836],0.6185607042857382,0.61,0.661811578720808,[0.1387658  1.39414794],0.6517988189602371,0.58,0.6875657919049263,[0.60480348 0.49853366],0.6804749799063117,0.54,0.676630225777626,[0.47499992 0.47750006],0.6920152988846211,0.435,0.7003341281414032,"[array([0.15364723]), array([[-0.09254801,  0.05235489,  0.89475188]])]",0.6629936374723912,0.5678391959798995,0.682573646903038
292,58,[0.17645339 2.07266865],0.6442364759167438,0.7,0.5775821547210217,[0.14576943 2.66707133],0.6353428616176506,0.705,0.5766108684986829,[0.  0.1],0.6931469805599655,0.42,0.6931471824645996,[0.59684703 0.52394357],0.6821608511247365,0.565,0.6703679645061493,[0.505 0.52 ],0.6927218734082901,0.42,0.6975742405653,"[array([0.15444524]), array([[ 0.15440591, -0.08316259,  0.58348804]])]",0.6739656791090965,0.6683417085427136,0.6396667477488518
293,58,[0.14003812 2.41844989],0.6254948770550095,0.595,0.6516814171522856,[0.1441978  2.73113444],0.625866039631974,0.66,0.6286125379800797,[0.12837673 1.34751882],0.657604888530035,0.59,0.662289342135191,[0.61818186 0.51253483],0.6774959613504454,0.54,0.6871707576513291,[0.49500018 0.50250158],0.6931157301197834,0.515,0.6928284493088722,"[array([0.19544392]), array([[ 0.08694722, -0.04491306,  0.77409164]])]",0.6641129211708904,0.5778894472361809,0.6760181112587452
294,58,[0.18329043 2.01786807],0.640879683827494,0.655,0.6337999472022057,[0.18955933 2.48956761],0.6305420179398475,0.64,0.6319252226501704,[0.  0.1],0.6931469805599655,0.44,0.6931471824645996,[0.62328779 0.48753434],0.6761899985480008,0.495,0.6962735074758529,[0.49999854 0.51500101],0.6929219468009566,0.5,0.6951727879047394,"[array([0.2920128]), array([[-0.0050472 , -0.16984152,  0.82894469]])]",0.6600630169734358,0.5728643216080402,0.69700231179595
295,59,[0.0761855  2.45353709],0.665840908022953,0.58,0.696918928027153,[ 0.01052934 10.        ],0.6291847996537627,0.74,0.5578532196581364,[0.08498134 1.75453838],0.6290892620865853,0.735,0.5688177821040153,[0.58823535 0.47549018],0.6848836955049474,0.65,0.6716773661971093,[0.33499961 0.37000004],0.6483092247339955,0.735,0.5936847878992557,"[array([0.13669579]), array([[0.07056959, 0.27449787, 0.28651882]])]",0.6811811002716422,0.6381909547738693,0.6686071725189686
296,59,[7.45379456e-03 9.55948285e+00],0.5994143526379332,0.52,0.7016142491996288,[7.00703435e-03 1.00000000e+01],0.6052968979953818,0.595,0.6784240095317364,[0.09311584 1.93125455],0.5951617403540826,0.55,0.7030878405272961,[0.622222   0.40862957],0.6695978914411902,0.44,0.7417225089669227,[0.25749992 0.34249985],0.6065525617164438,0.525,0.7781478844583034,"[array([0.35479862]), array([[-0.00614589,  0.22674344,  0.19302465]])]",0.6672733905911445,0.4371859296482412,0.7329409509897232
297,59,[0.13241914 1.16437095],0.6783843998308982,0.61,0.6701401424407959,[0.0574062  3.06558328],0.668289751070426,0.725,0.5955981235206127,[0.08156523 1.77938103],0.6291219096036942,0.725,0.5668491734564305,[0.57985263 0.45918367],0.6849966216435891,0.62,0.669483123421669,[0.34749997 0.35249997],0.6474327026831381,0.725,0.599987100660801,"[array([0.13012238]), array([[-0.01863028,  0.34723465,  0.26826917]])]",0.6804826900362968,0.5979899497487438,0.6700733244419098
298,59,[5.98052969e-03 7.60938071e+00],0.6438988195254264,0.735,0.5809751360118389,[ 0.01620946 10.        ],0.6270280616408005,0.73,0.5552969112247229,[0.08229574 1.81835878],0.6239613458045329,0.725,0.5819422695785761,[0.57682668 0.4427862 ],0.6839686941465564,0.595,0.673686130642891,[0.33749997 0.36999998],0.6491592901761213,0.74,0.5909076634049416,"[array([0.22152875]), array([[0.00509945, 0.14216976, 0.10688989]])]",0.6825551779568195,0.5979899497487438,0.6639854311943054
299,59,[0.00807878 5.47488919],0.6230759432847442,0.6,0.6575081035494804,[ 0.01555332 10.        ],0.604164002317502,0.665,0.6331192654371262,[0.07821432 1.92871361],0.6041267075989902,0.6,0.6612747368216515,[0.60000001 0.44416242],0.6798758953953526,0.555,0.6873205849528312,[0.29249983 0.3449999 ],0.6243354834311838,0.6,0.6894416630268096,"[array([0.20896331]), array([[-0.05585986,  0.30086115,  0.35005304]])]",0.6753418003022671,0.5477386934673367,0.6868899968266488
300,60,[0.52102556 2.72086381],0.5149215855991481,0.7,0.5533915611729026,[0.97762961 6.61268496],0.2669668549848231,0.79,0.31457094837911426,[0.36907104 1.94144864],0.4988158187116957,0.72,0.5645226578414441,[0.89484137 0.43050844],0.4647427579435444,0.725,0.5299376294016838,[0.50249994 0.52250002],0.6926343095360059,0.48,0.6950610822439194,"[array([1.02004729]), array([[0.27738266, 0.74248252, 3.16404919]])]",0.33559988712891936,0.8090452261306532,0.3983904060721397
301,60,[0.48224841 2.63159449],0.5176598816181085,0.745,0.5523132280632853,[0.95510665 6.50743881],0.28210405045916265,0.81,0.2596036805585027,[0.40070403 1.88310812],0.5029288737284706,0.715,0.5504439157247544,[0.88508072 0.4092409 ],0.47826193614798707,0.725,0.4784197521954775,[0.50249995 0.50500005],0.693115730117245,0.515,0.6928283968567848,"[array([1.03050595]), array([[-0.11927371,  0.73542225,  3.232274  ]])]",0.3492458021268249,0.8693467336683417,0.35185820259153844
302,60,[0.56221738 2.50780737],0.5261620910278278,0.75,0.5166233798861504,[0.98504745 6.50572506],0.2923132907838661,0.88,0.23314964924007653,[0.3873063  1.78924414],0.5270824962351895,0.82,0.4603691617399454,[0.88979604 0.45631062],0.4796197921069464,0.795,0.47366397842764857,[0.5        0.50999997],0.693046973892233,0.51,0.6928471314907074,"[array([0.90671903]), array([[0.39257205, 0.8789284 , 2.87633027]])]",0.3690256372280419,0.8844221105527639,0.2858718814700842
303,60,[0.51173907 2.57141295],0.5410104994096256,0.785,0.4575551146268845,[0.99423146 6.85897695],0.27063425084441806,0.83,0.3183600002434105,[0.37446702 1.82916468],0.5213782127675995,0.785,0.48594794116914275,[0.87927575 0.45364293],0.48975164921981446,0.8,0.4337787462025881,[0.50750004 0.51750022],0.6927844158937486,0.48,0.694310091137886,"[array([0.91064943]), array([[0.25891322, 0.78027936, 3.19735373]])]",0.3474561945721507,0.8040201005025126,0.36253430813550946
304,60,[0.  0.1],0.6931469805599655,0.545,0.6931471824645996,[0.99723012 6.37406982],0.28126367062632296,0.84,0.2712223336938769,[0.39057813 1.85106856],0.5125331926163788,0.79,0.5153901080042124,[0.88888895 0.45423725],0.4746818220622396,0.765,0.49070625577121973,[0.4875     0.50499999],0.6929657138631703,0.495,0.6941787168383599,"[array([0.88631009]), array([[0.23778716, 0.96278048, 3.14515663]])]",0.3458516643429175,0.8291457286432161,0.3638037019222975
305,61,[0.24213135 1.64244851],0.6509367886223062,0.59,0.6764533255994319,[0.28505153 2.06143665],0.6385324919697247,0.595,0.6619551111757755,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.58392437 0.49734038],0.6856566716998103,0.51,0.682681972682476,[0.5124995  0.49750156],0.6929844642565078,0.495,0.6935597515106201,"[array([0.0960261]), array([[-0.09808037,  0.1493225 ,  0.7235817 ]])]",0.6736785953491926,0.6030150753768844,0.6750423875451088
306,61,[0.2275708  1.69543511],0.6526209313011962,0.59,0.6628530487418175,[0.29994673 2.07991941],0.6368602685293868,0.62,0.6665284644067287,[0.12589197 1.11561555],0.6732654544279879,0.575,0.6861522497236728,[0.60421548 0.52688172],0.6807952031889204,0.5,0.7024974510073662,[0.48250004 0.49249983],0.6927844158937304,0.435,0.6976614761352539,"[array([0.11528981]), array([[0.13624516, 0.02092627, 0.67960156]])]",0.6703489077091217,0.5577889447236181,0.6878510648012162
307,61,[0.20963935 1.65423591],0.6592021525630694,0.63,0.6365937706828118,[0.25181375 1.95013751],0.6481899591768244,0.69,0.6170655885338783,[0.11872663 0.96928406],0.6804900831009575,0.625,0.6565061987936497,[0.59178745 0.53506493],0.6831931120293087,0.52,0.6907601201534271,[0.52249938 0.48750001],0.692484293282321,0.455,0.6970618754625321,"[array([0.10379963]), array([[ 0.18558267, -0.05780285,  0.59880077]])]",0.6741849572956562,0.5979899497487438,0.672475877404213
308,61,[0.20568193 1.61862829],0.6593355718196099,0.63,0.6493628452718258,[0.30871228 1.9142833 ],0.6447236113928305,0.655,0.6375493396818638,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.57762558 0.50692521],0.6864787583426322,0.59,0.6762743997573852,[0.51500004 0.49750009],0.6929156967717764,0.49,0.6939787048101426,"[array([0.12023989]), array([[-0.09275864,  0.00543969,  0.73739809]])]",0.674245983324945,0.5979899497487438,0.6708549101650715
309,61,[0.21573307 1.78759761],0.6564348704656999,0.63,0.6563873732089996,[0.31217078 1.93969849],0.6459415697041335,0.66,0.6303915432095528,[0.  0.1],0.6931469805599655,0.47,0.6931471824645996,[0.58628826 0.51063845],0.685127214396096,0.575,0.6814935591816902,[0.50749869 0.51499985],0.6928656946899892,0.47,0.6953791257739067,"[array([0.08357104]), array([[-0.01653195,  0.13347044,  0.68257506]])]",0.6744830359518528,0.6030150753768844,0.669971129000187
310,62,[0.01167945 2.83447205],0.6908069215156922,0.555,0.6882697063684463,[0.28927848 1.20249425],0.6743140100442777,0.535,0.6858750268816948,[0.  0.1],0.6931469805599655,0.47,0.6931471824645996,[0.59338021 0.50532161],0.6838446801016411,0.475,0.7005694609880447,[0.49499964 0.48750028],0.692965713863376,0.53,0.6927284210920334,"[array([0.2089273]), array([[ 0.26880449, -0.11898173,  0.21391465]])]",0.6817518676072359,0.5025125628140703,0.6953410515189171
311,62,[0.2106905  0.83609477],0.6845045270052508,0.605,0.6713799200952053,[0.1874511  1.17709431],0.6785211177323521,0.6,0.6645674964785576,[0.  0.1],0.6931469805599655,0.49,0.6931471824645996,[0.56626508 0.484375  ],0.6883434136221429,0.545,0.6828540015220642,[0.48499999 0.48749999],0.6927656805176977,0.51,0.6929283982515335,"[array([0.15015794]), array([[0.08768667, 0.02572714, 0.19462114]])]",0.6866789348423481,0.5477386934673367,0.6774514579772949
312,62,[0.31182863 0.69807981],0.684322390250868,0.63,0.6745446562767029,[0.20124485 1.17418084],0.67774221810629,0.655,0.6669945412874222,[0.  0.1],0.6931469805599655,0.445,0.6931471824645996,[0.57246393 0.49350638],0.6876524253750802,0.555,0.6840213888883591,[0.48250029 0.51250023],0.692684401723296,0.455,0.695760338306427,"[array([0.18590646]), array([[ 0.12911139, -0.11163303,  0.23335759]])]",0.6853396295011044,0.5527638190954773,0.6801567968726158
313,62,[0.19254194 1.0526767 ],0.6810946886936375,0.55,0.6831000249087811,[0.15378676 1.46411745],0.6745814377128483,0.575,0.6816041584312916,[0.  0.1],0.6931469805599655,0.495,0.6931471824645996,[0.5823666  0.48641304],0.6856336616092185,0.52,0.6916339761018753,[0.48500001 0.48499964],0.6926969130357847,0.505,0.6932973089814186,"[array([0.19156887]), array([[ 0.13885179, -0.01614356,  0.23816115]])]",0.6835595837980509,0.5527638190954773,0.6867183464765548
314,62,[0.19647416 0.9974509 ],0.681094680420058,0.57,0.684737420976162,[0.18979056 1.36268016],0.6735269055396469,0.57,0.6866537036001682,[0.35034746 0.41581003],0.6877380918345373,0.55,0.685686896443367,[0.56965212 0.49118357],0.6881783209767601,0.56,0.6815123176574707,[0.47249998 0.47750004],0.6918839278239111,0.465,0.6978642201423645,"[array([0.18511786]), array([[ 0.08131326, -0.12713584,  0.28892752]])]",0.6850362831354141,0.5527638190954773,0.6811283421516419
315,63,[0.03546439 1.06328102],0.6897400332392474,0.515,0.693827560544014,[3.16784833e-03 6.89288490e+00],0.6897371452941371,0.5,0.6952602311968803,[0.01740994 0.74103336],0.6922451761776923,0.525,0.6915423488616943,[0.50119903 0.51047121],0.6930407620601625,0.5,0.6935430634021759,[0.51750015 0.52500023],0.6922154073259078,0.55,0.689676313996315,"[array([0.09887145]), array([[ 0.06308235, -0.35256913, -0.01960284]])]",0.6898577947169542,0.5326633165829145,0.686276957988739
316,63,[0.02275115 1.79942894],0.6891973693410597,0.535,0.6921725890040398,[0.00811834 5.50070096],0.6878280730031533,0.525,0.6917399770021438,[0.03403759 0.71772275],0.6914380877499164,0.515,0.6950807520747184,[0.51463267 0.48071945],0.6925658435198642,0.43,0.6988427039980888,[0.50999998 0.53249928],0.6919899788568875,0.55,0.6909527313709259,"[array([0.20059269]), array([[-0.12589397, -0.43109718,  0.19407709]])]",0.6871601875126362,0.507537688442211,0.6979670882225036
317,63,[6.47701242e-03 6.66498637e+00],0.6878865644100276,0.47,0.7009541329741478,[5.62027236e-03 7.90802746e+00],0.6863372799637719,0.515,0.6922292131185531,[0.01939395 1.09066197],0.6907466509115203,0.485,0.6969932216405869,[0.49999998 0.49354008],0.6931066047596401,0.475,0.6937023928761482,[0.535 0.535],0.690694975794673,0.495,0.6963043680787087,"[array([0.10845486]), array([[-0.12647592, -0.31500687,  0.18020968]])]",0.6895159996300936,0.5477386934673367,0.685765171945095
318,63,[0.130804   0.58902154],0.6896403133295221,0.51,0.6954123993217945,[0.96887364 0.3768254 ],0.689190711423803,0.48,0.7036267352104187,[0.  0.1],0.6931469805599655,0.595,0.6931471824645996,[0.49764149 0.51999999],0.6927659842476307,0.46,0.6958603611588479,[0.50749985 0.51250063],0.6929344621707065,0.595,0.6894089895486831,"[array([0.04538786]), array([[-0.07597013, -0.30713096,  0.2600178 ]])]",0.6885650775581599,0.5226130653266332,0.6910329586267472
319,63,[0.08216931 0.64532897],0.6904924073714761,0.54,0.689228804409504,[0.08608639 0.7621909 ],0.6899950921632577,0.555,0.6895918187499046,[9.10375449e-04 3.98377806e+00],0.6909800323772195,0.535,0.6921765154600144,[0.49880701 0.51579098],0.692908607428727,0.47,0.6945440921187401,[0.54       0.55500002],0.6885141393736645,0.445,0.7084311586618424,"[array([0.08489347]), array([[-0.04737123, -0.40010392,  0.1993611 ]])]",0.6878770866990089,0.49748743718592964,0.6916531655192375
320,64,[0.16617744 5.0376233 ],0.5021012733830781,0.775,0.5124843794293702,[0.25768338 5.33781049],0.4325227114352364,0.825,0.41468232760205864,[0.24094503 2.076733  ],0.5039171394935797,0.81,0.4759683118760586,[0.76278123 0.34516126],0.5854461812799372,0.745,0.5607373525202274,[0.48249984 0.4799999 ],0.6924405612683077,0.485,0.6950045219063758,"[array([0.73997426]), array([[-0.2823064 ,  0.11757762,  1.56770586]])]",0.5411576998606324,0.7537688442211056,0.5005608588457108
321,64,[0.16060723 4.86146173],0.502045533183479,0.7,0.5248286329396069,[0.24226961 5.49457308],0.4244491105847781,0.76,0.4432874687947333,[0.25966253 2.09994952],0.4906090061090461,0.76,0.5337149104475976,[0.76652901 0.3142858 ],0.5747495916206937,0.7,0.6016148459911347,[0.5024998  0.50750014],0.6930844784244172,0.42,0.69490976780653,"[array([0.84071252]), array([[-0.41550946,  0.05121824,  1.62440792]])]",0.5281555712036788,0.7085427135678392,0.5504953277111053
