,agent,fit_parameters_hybrid,train_nlp_hybrid,test_acc_hybrid,test_nlp_hybrid,fit_parameters_wsls,train_nlp_wsls,test_acc_wsls,test_nlp_wsls,fit_parameters_logistic_regression,train_nlp_logistic_regression,test_acc_logistic_regression,test_nlp_logistic_regression,train_acc_rnn,train_nlp_rnn,test_acc_rnn,test_nlp_rnn
10,1,[0.01164325 8.83753404 0.57032146],0.6616197988156243,0.86,0.6610715928246584,[0.7222223 0.0160427],0.31937947475132333,0.94,0.186002690309223,"[array([2.01989967]), array([[-2.31383997,  0.62508754, -0.16039734]])]",0.31784912926671877,0.9387755102040817,0.18836442646377238,0.8371428847312927,0.45673245191574097,0.9599999785423279,0.3624987006187439
11,1,[7.17276255e-03 1.00000000e+01 4.95996138e-01],0.670222270162118,0.52,0.6935525205993318,[0.71621651 0.01492522],0.2987582952293562,0.86,0.33730799744730233,"[array([2.02261254]), array([[-2.34114206,  0.6872402 , -0.24492491]])]",0.2973037417203564,0.8775510204081632,0.33454016028104017,0.845714271068573,0.4080965220928192,0.7799999713897705,0.5115833282470703
12,1,[3.23112232e-03 1.00000000e+01 0.00000000e+00],0.6755276897051409,0.5,0.6994359847144964,[0.74096382 0.01092884],0.3047842237482171,0.86,0.23161816177184047,"[array([2.14463566]), array([[-2.28804136,  0.68114777, -0.34296018]])]",0.3043723753421563,0.8775510204081632,0.22731032440182464,0.8571428656578064,0.4212452173233032,0.8600000143051147,0.45946747064590454
13,1,[0.02874709 0.73853637 1.        ],0.6929110446001827,0.92,0.6586870499242949,[0.69536433 0.0101009 ],0.2991402744051449,0.96,0.25459837352560555,"[array([2.04960941]), array([[-2.51391334,  0.70800613, -0.39841339]])]",0.29906193167315387,0.9591836734693877,0.23770701347514994,0.8485714197158813,0.4277401268482208,0.9599999785423279,0.2650376558303833
14,1,[7.41406770e-03 1.00000000e+01 7.68704278e-01],0.6676309669887032,0.56,0.6719344231528502,[0.74050641 0.01047111],0.2921715195489389,0.86,0.2927386670690847,"[array([2.18946369]), array([[-2.39253434,  0.44037566, -0.05467603]])]",0.29345677828981637,0.8571428571428571,0.28716250185470527,0.8714285492897034,0.3769274055957794,0.8600000143051147,0.3900144696235657
15,1,[0.  0.1 1. ],0.6931469805599653,0.64,0.6931469805599658,[0.75641027 0.01036259],0.281229262558748,0.78,0.4023550249910255,"[array([2.25821318]), array([[-2.33072848,  0.36479589, -0.06519901]])]",0.28310317138852076,0.7755102040816326,0.3951964306815972,0.868571400642395,0.3753332197666168,0.7599999904632568,0.55109041929245
16,2,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.20359252 0.93406646],0.36945701404576864,0.84,0.45268888290118575,"[array([-1.86993425]), array([[ 0.78552483, -0.20607572,  0.57730311]])]",0.36533535157604,0.8367346938775511,0.4441018363767736,0.8628571629524231,0.42060473561286926,0.800000011920929,0.5068885684013367
17,2,[0.  0.1 1. ],0.6931469805599653,0.48,0.6931469805599658,[0.21637492 0.93820256],0.3750820190262902,0.88,0.4138747142537244,"[array([-1.92106574]), array([[0.96505215, 0.00844767, 0.45416493]])]",0.37203001548035586,0.8775510204081632,0.391596791820622,0.8600000143051147,0.4543972313404083,0.8600000143051147,0.4345898926258087
18,2,[0.         1.21920219 1.        ],0.6931469805599653,0.46,0.6931469805599658,[0.21556876 0.92857151],0.384492872312493,0.92,0.3149765991914515,"[array([-1.82019181]), array([[ 0.83270384, -0.11750798,  0.50378195]])]",0.3808592205863648,0.9183673469387755,0.3051536716472574,0.831428587436676,0.5612267851829529,0.8799999952316284,0.5275260806083679
19,2,[0.80397572 0.31343645 0.90345378],0.6907330094476788,0.56,0.6851207230013859,[0.19018368 0.92473128],0.37046837564516205,0.86,0.36503990809949116,"[array([-1.82817969]), array([[ 0.67964094, -0.26325054,  0.41445908]])]",0.3675354223707198,0.8571428571428571,0.3550002235226468,0.8657143115997314,0.4045465588569641,0.8399999737739563,0.4514210522174835
20,2,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.19999994 0.94021747],0.3568896074729244,0.82,0.4348248806421667,"[array([-1.96709267]), array([[ 0.90055195, -0.04019533,  0.47236231]])]",0.35387135291214705,0.8367346938775511,0.41450012905807215,0.8600000143051147,0.4051245152950287,0.800000011920929,0.47437310218811035
21,2,[0.  0.1 1. ],0.6931469805599653,0.5,0.6931469805599658,[0.20359234 0.92307695],0.3841194795926614,0.88,0.29955244465556896,"[array([-1.80280744]), array([[ 0.75301637, -0.17582177,  0.40052725]])]",0.38136099754330244,0.8979591836734694,0.28641314914497784,0.8628571629524231,0.4031795263290405,0.8999999761581421,0.36917319893836975
